Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2020-06-01,2020,6,23,0,153,11,DTB,4.0,7.0927191,-73.1229087,699
2020-06-01,2020,6,23,0,153,18,DTB,4.0,7.1060966,-73.1095015,384
2020-06-01,2020,6,23,0,153,17,DTB,4.0,7.097279,-73.1087277,240
2020-06-02,2020,6,23,1,154,17,DTB,4.0,7.122761,-73.128733,2
2020-06-02,2020,6,23,1,154,15,DTB,4.0,7.1127453,-73.1250035,243
2020-06-02,2020,6,23,1,154,14,DTB,2.0,7.1481677,-73.13039,497
2020-06-02,2020,6,23,1,154,12,DTB,4.0,7.1341788,-73.1293386,40
2020-06-02,2020,6,23,1,154,17,DTB,4.0,7.1218375,-73.1119397,194
2020-06-02,2020,6,23,1,154,17,DTB,4.0,7.117806,-73.1088536,617
2020-06-02,2020,6,23,1,154,17,DTB,2.0,7.1030929,-73.1658802,14
2020-06-02,2020,6,23,1,154,18,DTB,2.0,7.1067324,-73.1149127,182
2020-06-02,2020,6,23,1,154,20,DTB,4.0,7.0830981,-73.1208966,217
2020-06-02,2020,6,23,1,154,23,DTB,2.0,7.1367658,-73.1261095,114
2020-06-02,2020,6,23,1,154,17,DTB,4.0,7.122761,-73.128733,2
2020-06-02,2020,6,23,1,154,10,DTB,4.0,7.0870751,-73.1170666,275
2020-06-03,2020,6,23,2,155,22,DTB,2.0,7.084366,-73.1256929,315
2020-06-03,2020,6,23,2,155,3,DTB,4.0,7.0854389,-73.1244331,315
2020-06-03,2020,6,23,2,155,7,DTB,2.0,7.1247532,-73.1138535,192
2020-06-03,2020,6,23,2,155,7,DTB,4.0,7.1404198,-73.1318522,430
2020-06-03,2020,6,23,2,155,7,DTB,4.0,7.1290655,-73.1298292,3
2020-06-03,2020,6,23,2,155,22,DTB,2.0,7.0996086,-73.1132622,1244
2020-06-03,2020,6,23,2,155,10,DTB,2.0,7.1120376,-73.1214984,37
2020-06-03,2020,6,23,2,155,11,DTB,4.0,7.11658,-73.1207084,428
2020-06-03,2020,6,23,2,155,12,DTB,2.0,7.1024623,-73.1077033,23
2020-06-03,2020,6,23,2,155,13,DTB,4.0,7.1102448,-73.1099598,267
2020-06-03,2020,6,23,2,155,14,DTB,4.0,7.09922,-73.12775,227
2020-06-03,2020,6,23,2,155,18,DTB,4.0,7.125738,-73.1300037,808
2020-06-03,2020,6,23,2,155,23,DTB,2.0,7.0845415,-73.1219053,78
2020-06-03,2020,6,23,2,155,3,DTB,2.0,7.1180459,-73.1267625,97
2020-06-03,2020,6,23,2,155,9,DTB,4.0,7.1141607,-73.1262073,209
2020-06-04,2020,6,23,3,156,13,DTB,2.0,7.1034633,-73.1232582,126
2020-06-04,2020,6,23,3,156,10,DTB,2.0,7.1301151,-73.1321371,1041
2020-06-04,2020,6,23,3,156,19,DTB,4.0,7.1358889,-73.1310826,62
2020-06-04,2020,6,23,3,156,16,DTB,2.0,7.110472,-73.1194085,5
2020-06-05,2020,6,23,4,157,17,DTB,2.0,7.1076693,-73.1364925,4
2020-06-05,2020,6,23,4,157,14,DTB,2.0,7.1076693,-73.1364925,4
2020-06-05,2020,6,23,4,157,15,DTB,4.0,7.14283,-73.06717,143
2020-06-05,2020,6,23,4,157,14,DTB,2.0,7.1063487,-73.1192697,554
2020-06-05,2020,6,23,4,157,10,DTB,2.0,7.1007637,-73.1225682,115
2020-06-05,2020,6,23,4,157,11,DTB,4.0,7.1094377,-73.1166597,193
2020-06-05,2020,6,23,4,157,21,DTB,2.0,7.1175894,-73.1112649,7
2020-06-05,2020,6,23,4,157,16,DTB,2.0,7.10315,-73.1409,569
2020-06-06,2020,6,23,5,158,19,DTB,2.0,7.119349,-73.1227416,0
2020-06-06,2020,6,23,5,158,19,DTB,4.0,7.122761,-73.128733,2
2020-06-06,2020,6,23,5,158,4,DTB,2.0,7.162554,-73.1396623,474
2020-06-07,2020,6,23,6,159,15,DTB,4.0,7.0992954,-73.1107373,74
2020-06-08,2020,6,24,0,160,14,DTB,2.0,7.1040456,-73.1061282,129
2020-06-08,2020,6,24,0,160,13,DTB,2.0,7.110472,-73.1194085,5
2020-06-08,2020,6,24,0,160,7,DTB,2.0,7.1040456,-73.1061282,129
2020-06-09,2020,6,24,1,161,11,DTB,4.0,7.1098499,-73.1134817,1435
2020-06-09,2020,6,24,1,161,17,DTB,2.0,7.122761,-73.128733,2
2020-06-09,2020,6,24,1,161,19,DTB,2.0,7.1178498,-73.1168055,26
2020-06-10,2020,6,24,2,162,15,DTB,2.0,7.1364297,-73.1278104,484
2020-06-10,2020,6,24,2,162,10,DTB,2.0,7.1341788,-73.1293386,40
2020-06-10,2020,6,24,2,162,14,DTB,4.0,7.0841316,-73.1216402,78
2020-06-10,2020,6,24,2,162,14,DTB,2.0,7.0841316,-73.1216402,78
2020-06-10,2020,6,24,2,162,18,DTB,4.0,7.119349,-73.1227416,0
2020-06-11,2020,6,24,3,163,7,DTB,2.0,7.1384435,-73.126396,558
2020-06-11,2020,6,24,3,163,23,DTB,2.0,7.1251582,-73.1171382,447
2020-06-11,2020,6,24,3,163,19,DTB,2.0,7.1542512,-73.1313392,95
2020-06-11,2020,6,24,3,163,6,DTB,2.0,7.119349,-73.1227416,0
2020-06-11,2020,6,24,3,163,11,DTB,2.0,7.0919408,-73.1145755,53
2020-06-11,2020,6,24,3,163,16,DTB,4.0,7.1133273,-73.1291134,148
2020-06-11,2020,6,24,3,163,19,DTB,4.0,7.119945,-73.1116069,245
2020-06-12,2020,6,24,4,164,9,DTB,4.0,7.0854639,-73.1133183,167
2020-06-12,2020,6,24,4,164,19,DTB,2.0,7.1435734,-73.1350343,43
2020-06-12,2020,6,24,4,164,17,DTB,4.0,7.1254087,-73.1316134,1217
2020-06-12,2020,6,24,4,164,14,DTB,2.0,7.119349,-73.1227416,0
2020-06-13,2020,6,24,5,165,18,DTB,2.0,7.1220332,-73.1339098,1326
2020-06-13,2020,6,24,5,165,20,DTB,4.0,7.0996071,-73.1111113,74
2020-06-13,2020,6,24,5,165,9,DTB,4.0,7.1312188,-73.1206358,249
2020-06-14,2020,6,24,6,166,8,DTB,2.0,7.1099547,-73.1187649,534
2020-06-15,2020,6,25,0,167,10,DTB,2.0,7.1360252,-73.125948,67
2020-06-16,2020,6,25,1,168,15,DTB,4.0,7.1325238,-73.1226505,482
2020-06-16,2020,6,25,1,168,13,DTB,2.0,7.1324662,-73.1541962,51
2020-06-16,2020,6,25,1,168,15,DTB,4.0,7.113138,-73.129883,238
2020-06-16,2020,6,25,1,168,0,DTB,2.0,7.122748,-73.1113997,104
2020-06-16,2020,6,25,1,168,8,DTB,2.0,7.1353319,-73.1179139,755
2020-06-16,2020,6,25,1,168,7,DTB,2.0,7.119903,-73.1254519,250
2020-06-16,2020,6,25,1,168,12,DTB,2.0,7.0996071,-73.1111113,74
2020-06-17,2020,6,25,2,169,8,DTB,4.0,7.1156299,-73.1246067,195
2020-06-17,2020,6,25,2,169,19,DTB,4.0,7.1082648,-73.1199169,108
2020-06-17,2020,6,25,2,169,12,DTB,4.0,7.117685,-73.1315864,220
2020-06-17,2020,6,25,2,169,11,DTB,4.0,7.1154886,-73.1118458,362
2020-06-18,2020,6,25,3,170,14,DTB,4.0,7.1116888,-73.1102284,139
2020-06-18,2020,6,25,3,170,10,DTB,2.0,7.0854502,-73.1179727,27
2020-06-18,2020,6,25,3,170,9,DTB,2.0,7.1211326,-73.1221466,244
2020-06-19,2020,6,25,4,171,9,DTB,2.0,7.0862336,-73.1224583,823
2020-06-19,2020,6,25,4,171,12,DTB,4.0,7.1038185,-73.1256474,293
2020-06-19,2020,6,25,4,171,13,DTB,2.0,7.1780431,-73.1293272,21
2020-06-19,2020,6,25,4,171,18,DTB,2.0,7.0977448,-73.1057568,1450
2020-06-20,2020,6,25,5,172,19,DTB,2.0,7.1211974,-73.1193572,50
2020-06-20,2020,6,25,5,172,14,DTB,4.0,7.1047338,-73.1101507,131
2020-06-20,2020,6,25,5,172,12,DTB,4.0,7.1169936,-73.1087774,64
2020-06-20,2020,6,25,5,172,7,DTB,2.0,7.0919408,-73.1145755,53
2020-06-20,2020,6,25,5,172,13,DTB,4.0,7.0843403,-73.1479348,164
2020-06-21,2020,6,25,6,173,17,DTB,2.0,7.1141243,-73.12066,221
2020-06-22,2020,6,26,0,174,14,DTB,4.0,7.1239379,-73.1176349,149
2020-06-22,2020,6,26,0,174,2,DTB,4.0,7.0841316,-73.1216402,78
2020-06-22,2020,6,26,0,174,1,DTB,2.0,7.1139292,-73.1263607,209
2020-06-23,2020,6,26,1,175,19,DTB,4.0,7.1249509,-73.1218966,6
2020-06-23,2020,6,26,1,175,10,DTB,4.0,7.1322251,-73.1287333,840
2020-06-23,2020,6,26,1,175,11,DTB,4.0,7.0854142,-73.115419,98
2020-06-23,2020,6,26,1,175,15,DTB,2.0,7.1177514,-73.1154599,109
2020-06-23,2020,6,26,1,175,14,DTB,4.0,7.1298613,-73.1228749,385
2020-06-23,2020,6,26,1,175,16,DTB,2.0,7.110472,-73.1194085,5
2020-06-23,2020,6,26,1,175,17,DTB,2.0,7.1387711,-73.1247382,1421
2020-06-23,2020,6,26,1,175,16,DTB,2.0,7.1240564,-73.126899,480
2020-06-23,2020,6,26,1,175,12,DTB,4.0,7.1135497,-73.1133045,698
2020-06-24,2020,6,26,2,176,19,DTB,2.0,7.1251582,-73.1171382,447
2020-06-24,2020,6,26,2,176,17,DTB,4.0,7.1150936,-73.1107432,276
2020-06-24,2020,6,26,2,176,12,DTB,2.0,7.117671,-73.1245106,236
2020-06-25,2020,6,26,3,177,9,DTB,4.0,7.1185662,-73.1289227,570
2020-06-25,2020,6,26,3,177,12,DTB,2.0,7.1361046,-73.1294682,48
2020-06-25,2020,6,26,3,177,9,DTB,2.0,7.1093992,-73.1223285,827
2020-06-25,2020,6,26,3,177,20,DTB,2.0,7.1047256,-73.1136196,34
2020-06-25,2020,6,26,3,177,19,DTB,2.0,7.1290386,-73.1132949,1433
2020-06-26,2020,6,26,4,178,20,DTB,2.0,7.119349,-73.1227416,0
2020-06-26,2020,6,26,4,178,16,DTB,4.0,7.119349,-73.1227416,0
2020-06-26,2020,6,26,4,178,11,DTB,2.0,7.1297505,-73.098135,805
2020-06-26,2020,6,26,4,178,15,DTB,4.0,7.1113781,-73.1144981,47
2020-06-27,2020,6,26,5,179,15,DTB,2.0,7.119349,-73.1227416,0
2020-06-27,2020,6,26,5,179,9,DTB,2.0,7.119349,-73.1227416,0
2020-06-27,2020,6,26,5,179,18,DTB,2.0,7.098155,-73.1320101,171
2020-06-28,2020,6,26,6,180,12,DTB,2.0,7.1275144,-73.1295264,1243
2020-06-28,2020,6,26,6,180,6,DTB,2.0,7.122761,-73.128733,2
2020-06-28,2020,6,26,6,180,11,DTB,2.0,7.1042715,-73.1113636,22
2020-06-28,2020,6,26,6,180,17,DTB,2.0,7.1459544,-73.1250872,781
2020-06-29,2020,6,27,0,181,12,DTB,2.0,7.1173812,-73.1195474,15
2020-06-29,2020,6,27,0,181,9,DTB,4.0,7.119349,-73.1227416,0
2020-06-30,2020,6,27,1,182,18,DTB,2.0,7.106591,-73.1145961,182
2020-06-30,2020,6,27,1,182,6,DTB,2.0,7.1338283,-73.129023,414
2020-06-30,2020,6,27,1,182,11,DTB,4.0,7.1176705,-73.1272325,383
2020-06-30,2020,6,27,1,182,16,DTB,2.0,7.1294688,-73.1202891,894
2020-07-01,2020,7,27,2,183,7,DTB,4.0,7.1381971,-73.1323215,568
2020-07-01,2020,7,27,2,183,18,DTB,4.0,7.1275483,-73.1125116,1178
2020-07-01,2020,7,27,2,183,19,DTB,2.0,7.1360252,-73.125948,67
2020-07-01,2020,7,27,2,183,17,DTB,4.0,7.1308783,-73.1267184,581
2020-07-01,2020,7,27,2,183,9,DTB,2.0,7.1290655,-73.1298292,3
2020-07-01,2020,7,27,2,183,9,DTB,4.0,7.1240918,-73.1123039,294
2020-07-01,2020,7,27,2,183,13,DTB,4.0,7.1248665,-73.1159176,400
2020-07-01,2020,7,27,2,183,16,DTB,4.0,7.1281933,-73.1306739,985
2020-07-01,2020,7,27,2,183,12,DTB,4.0,7.130483,-73.1155636,775
2020-07-01,2020,7,27,2,183,9,DTB,2.0,7.1207474,-73.1275769,674
2020-07-01,2020,7,27,2,183,12,DTB,4.0,7.1325238,-73.1226505,482
2020-07-02,2020,7,27,3,184,8,DTB,4.0,7.1338764,-73.1246723,753
2020-07-02,2020,7,27,3,184,19,DTB,2.0,7.0917982,-73.1096603,510
2020-07-02,2020,7,27,3,184,10,DTB,4.0,7.119349,-73.1227416,0
2020-07-02,2020,7,27,3,184,18,DTB,2.0,7.1235547,-73.110657,734
2020-07-02,2020,7,27,3,184,9,DTB,2.0,7.08835,-73.10953,372
2020-07-02,2020,7,27,3,184,17,DTB,4.0,7.1305985,-73.1120891,99
2020-07-02,2020,7,27,3,184,11,DTB,4.0,7.1180879,-73.1255844,316
2020-07-02,2020,7,27,3,184,22,DTB,2.0,7.1205976,-73.1162204,203
2020-07-03,2020,7,27,4,185,13,DTB,2.0,7.1447338,-73.1263653,779
2020-07-03,2020,7,27,4,185,15,DTB,4.0,7.1133,-73.11489,138
2020-07-03,2020,7,27,4,185,15,DTB,4.0,7.1245315,-73.1224546,337
2020-07-03,2020,7,27,4,185,11,DTB,4.0,7.1199437,-73.1327042,623
2020-07-03,2020,7,27,4,185,15,DTB,4.0,7.1376381,-73.1262662,114
2020-07-03,2020,7,27,4,185,19,DTB,2.0,7.110856,-73.129447,269
2020-07-03,2020,7,27,4,185,18,DTB,4.0,7.1178498,-73.1168055,26
2020-07-03,2020,7,27,4,185,17,DTB,2.0,7.1439357,-73.1354394,43
2020-07-03,2020,7,27,4,185,19,DTB,2.0,7.1365769,-73.1316395,62
2020-07-03,2020,7,27,4,185,10,DTB,2.0,7.1295401,-73.1123426,641
2020-07-03,2020,7,27,4,185,16,DTB,2.0,7.1099115,-73.1296888,8
2020-07-03,2020,7,27,4,185,8,DTB,2.0,7.1084339,-73.1169687,69
2020-07-03,2020,7,27,4,185,7,DTB,2.0,7.0982752,-73.1112433,18
2020-07-03,2020,7,27,4,185,21,DTB,2.0,7.1039319,-73.1107608,22
2020-07-04,2020,7,27,5,186,11,DTB,4.0,7.1134429,-73.1162852,251
2020-07-04,2020,7,27,5,186,13,DTB,2.0,7.1176705,-73.1272325,383
2020-07-04,2020,7,27,5,186,12,DTB,2.0,7.1096436,-73.1159261,261
2020-07-04,2020,7,27,5,186,13,DTB,2.0,7.1534592,-73.133956,353
2020-07-05,2020,7,27,6,187,11,DTB,2.0,7.115442,-73.1326443,324
2020-07-05,2020,7,27,6,187,12,DTB,4.0,7.1348088,-73.1303249,92
2020-07-05,2020,7,27,6,187,9,DTB,2.0,7.1135919,-73.1149194,138
2020-07-05,2020,7,27,6,187,17,DTB,5.0,7.1259054,-73.1292072,235
2020-07-05,2020,7,27,6,187,20,DTB,2.0,7.1098852,-73.1151746,515
2020-07-05,2020,7,27,6,187,12,DTB,4.0,7.0841023,-73.1171415,410
2020-07-05,2020,7,27,6,187,6,DTB,4.0,7.135756,-73.1284406,48
2020-07-06,2020,7,28,0,188,17,DTB,4.0,7.1213292,-73.1102481,845
2020-07-06,2020,7,28,0,188,17,DTB,2.0,7.1341963,-73.1230616,350
2020-07-06,2020,7,28,0,188,0,DTB,2.0,7.1172703,-73.1261978,260
